address,total_contribution,contribution_count,unique_clusters,first_contribution,last_contribution,contribution_percentile,amount,contract_address
0x010bb700d230644a0da1c90e1874d312fbe28612,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0114dce242d65bd31542b36b59eccf7e3b0fd836,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0116ce688b93c6adde05aab9b31cf14284304227,,,,,,,144886368844410880,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x01465c48e8e8418333bae1d22b9da33c17451679,,,,,,,99065832489597,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x014b14c769329556a8e814e40cf41f8d56d75fe1,,,,,,,207496632601129,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x014cae32236468fe41384c1545a356d9c2a8641e,,,,,,,127041952803867,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0176b2a97968632b4538aad93f0cc20f06e8b758,,,,,,,83992140937173,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0195faf29fe8a1becec6645396f9709ccf5a2ccb,,,,,,,27728336666424064,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x01bf598c32c17f3134469c857a6307ed9ae1ee3c,,,,,,,363614320905011200,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x01cc43b396b5ac3e987b12ac067cb4269e571aa3,,,,,,,404043104402872320,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x01f7942fef6439d87b017661e786c517e8287deb,,,,,,,60550518749298163712,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x020721902e8de2fa201ee3db8a392651f6c16558,,,,,,,149700295208027648,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x022803d9b4c8fb004860c1a05f98e70dd2d9b81c,,,,,,,35843019208374656,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x024f34f97af42add9d86aa175193f247f6c30930,,,,,,,144368689463657472,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x026d98d26303df6e0525853a2bbcd9f10b3537d0,,,,,,,159747279249201152,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x026f89eae0c03c8cd02f021fa7a20c8c7f1bc241,,,,,,,558355397361254400,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x02891877a270d71dc655dfd78f0deaf1c3c4d156,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0289639d204efe94819b75de48933eb86ca779c0,,,,,,,101849283258584,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0296abc9967d1a02edc468db8efb8c34820fd97a,,,,,,,102862780773170,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x02992c708a938e7b6d28b5d56e5fb7540f501bab,,,,,,,500181832951338,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x02bc449b248f5c81b5a748db0b45402cd5ffa6b2,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x02e87aa5346669e1f23d5c8988f53fd9de48381d,,,,,,,78963277864302,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x02fe0437cb967a4e5c2506c1312dd1df9ccded58,,,,,,,743770392184528,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x03170bbe55076d65e93402470430b4d27c5e2b1f,,,,,,,108816913447489024,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x031e44347de34e0fa0b32d500d0ee656b7fbdb6f,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0326e9105a450d9676221a2a887b5c94403a3e44,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x033990415282b034d123bd5ce3984f1fa7cc0654,,,,,,,5045063260433874944,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x034389eab5111e9fe301b9a47aeafd439f6ed963,,,,,,,3538065446057,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x036f1e40bd41595e30737b23bb3526420b1d11f9,,,,,,,13533070991113277440,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x037bcbed5b412c8613064297896a67840c0bd9cf,,,,,,,92897087165299,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x039abddbaf885513e4c034059986e0fe0473e33a,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x039c6ff5972943554ecd20b30ce3c0c6daf67732,,,,,,,12067755766325,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x03bc223253fa9f8d257dfec6d8c9d59a6f26548a,,,,,,,49978712491001856,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x03d825a2ad0534e39ec7e72e659ad520e9130d98,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x03fafe1022ee34a2d2f72884244cd093075c4945,,,,,,,83894765435503,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0418cabde990628b133f185ab5eba2d8b4130191,,,,,,,508791069998838,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x04206cb7239af7c11f40133ae3d97d2a4eeeb5ed,,,,,,,8947481956659,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0423601d4c5f782754a45dfa60a6210e9e3f70b1,,,,,,,7585197068274925568,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x042440ea217f3b262f4dd6a6dc1b77562f98a351,,,,,,,82784150980157,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x042c03a373636693ff4f840ff27ea4a05372420b,,,,,,,6083361981738123264,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0438cdd88aec2e43899ec7301b0b14b7f4959ba4,,,,,,,26126722526303,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x043f8524f87efb25990b65ff4918f9128acf742e,,,,,,,98176402272944128000,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0451678fcec592bd1d8d4d6ba09b4ce0609f61de,,,,,,,133928721275135,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0469d487358fed83e13b5f9a0801d0b912f1a0fb,,,,,,,1040881595374148,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0478faa792e45d7a3a273c081e25e550f0e12c51,,,,,,,82957137984453,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x048a1648f5b4610a5faa9dc429c03116a49b12d9,,,,,,,107947940368418,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0496f468498c10977015ce65ffb0398989b639d1,,,,,,,68824083297760608256,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x049808d5eaa90a2665b9703d2246dded34f1eb73,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x04b04aabec172c1684a9803cdbdfe72433df689a,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x04b126831f78534d061d0ddf6c33a779f91aa3de,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x04e2454dcc15743ced97ccf87f25663932507ca9,,,,,,,15672822731136,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x04f4caa7548fb57a4a9dc7bd0567da3a40dda6d9,,,,,,,986311768348352512,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0507ddae04044158a03315b4791e1bb189c43e1e,,,,,,,90549181566353,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0508fbe4d6b92f3b647f54229668d76bf715fb63,,,,,,,84619880967676,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0510f94ab1f1e3a642ecf04e4507396274a61115,,,,,,,91194413520632832,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x052610a21b582d2d31ef02f9dfdeda1d4d978261,,,,,,,64375532262403,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x055985f92a47cafc5c6912dba4e3ca2a55389f8b,,,,,,,16292765577103228928,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05783022615f76de7e887aed81307ae39206aa95,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05a07a8b03847926d57f35f2c793b4b83e104c5d,,,,,,,9699478532243652608,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05b1abeae68d396756037f80316b1a492bd4188e,,,,,,,69913005858171,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05bb6645dde96ea7d29f8ec93cffa4efa12fbd42,,,,,,,2480383303765147648,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05c8d482b07954916d066c3fd0668ed00d6561ee,,,,,,,166670065207226368,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05ca82f89f662962018130cd0707d12c73ab62d4,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05e22156054b86b257622edea814d48d2626ce26,,,,,,,9634217989943,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05e69195ef0290105e552cfa4bb8ee987651350c,,,,,,,1542251357364184,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x05fc8144eedd942d07ccc4fd24794415424d5a1f,,,,,,,11915787362068856832,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x061d907b5396ebdfa25a55c61b443dd61077aa99,,,,,,,56781635695256,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x063882309dff155ad967bcf08db42e0ee799b602,,,,,,,42695850423454269440,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0639b3860b65f7513aa32b28b394bf7c3ae895e1,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06424e61d31f02c2af9c673005f02afa8c213e44,,,,,,,45792663302641408,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0646108eb63b436ca9259219e0d1b7cee1b63331,,,,,,,50312412468560384,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0661dfd72c155f27f047a7ce190c48dd7bd1835d,,,,,,,900896179899516,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0665d7782d9d5a123ac67ed1a629307bcd43236e,,,,,,,308665691962336,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x067adbab7b27f9a1556436d38de21a3318121049,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06a2b9f378a0a25b70027d2f730278154406582e,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06a7c95ef9005543814180beef55734fba33aea8,,,,,,,1981834415466978,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06b44aa25a2f7ab692086772fdd1d3adbdb4d0e0,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06cf539ca1df5ede59ee81fe924f4469b50305af,,,,,,,62908529516477,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06e124df32d6ae6b66810b342351caea53e63377,,,,,,,50505389431067508736,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x06ec79c32ac28a71623926e8c4da1a695e821156,,,,,,,605771946409357112,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07114a4b8e2b8b036913b09ede519bb1484cfced,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x071951d253a18264269a4032cfb143ddae90dab9,,,,,,,990174990638329344,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07358c66e3fb7b8d973d5a36372e95b714f1ce8e,,,,,,,108102668242938,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x073be86d6cf0a64acf4a67e302d021a2dd4bba02,,,,,,,100975093243692187648,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0750cc7e3d7883c5c21f907da3ce2a94bb3ea880,,,,,,,290981561721066,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x078b0b48afca88a54aff387da0b4647f0207f93b,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0794a9016338fc37fdd4065513a904f53ed1a288,,,,,,,188693835377769,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x079ac41c57508cd7f29c2cbba191fb851da304e8,,,,,,,402609935669884,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07a81a8dd5b07245d60b4e45ded429e833d5a9dd,,,,,,,81861887927746,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07afcb560ce3646f5cbe176f2e4b684d6a33f208,,,,,,,157442617935350784,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07c7a5905f877d42395b730a815d4a90c9335241,707052.81,1.0,1.0,2025-09-15 00:00:00,2025-09-15 00:00:00,0.5652173913043478,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07e22dde4157a0f4e6447d88f15351b3acb0359e,,,,,,,117796868726698304,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07e3d4a95f31dc04e2d310998402c32282752a60,,,,,,,188581271742305,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x07e77fa8521cea90cb532fa3d4f2f76b37cb005a,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0812f6d3a6b2c679a44b5dfa11f2fe338794d75b,,,,,,,997748035055857434624,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x082a7114ceaf2f1853a6065efed4599e2ffd448b,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x082ca0930073e2ef45cf1840632d527a27e5499f,,,,,,,88366183656616,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x08383e1cd9daff7ed347c60c20376217634070d4,,,,,,,519146901265168384,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x085cb649bf48aa15064811322a5e26f54aeaf0db,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x087c4e8d89c9697bcc8a7b5a2e23f34477b9e7f2,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x087c7579d50ebbd8f34a2a7e2f060ad4f1fa6b74,,,,,,,141069572876627968,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x088144d566390a148a649b7906c3ef8021e129a3,,,,,,,111942147061986304,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x08a749a519d5e62aac61bccf1228e8a5a4d63043,,,,,,,108412450521417777152,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x08d769167f3e84a21b46b34540bae57c4d08c3a3,,,,,,,84989375140742,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x08de199e15945d67d9400e5f1500dbf4ba641afd,,,,,,,4993875219914555392,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09058e7040c1e2d6e5788238737d91d144e0033c,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x090c82346653b767bdae1f52082e7ed1f964ad58,,,,,,,20863540464002560,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0927830a0cb5d4541cda20d16a97f25af73b971a,,,,,,,88891448981695,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09380c3738d7fe534fad77065c656f308cca8d77,,,,,,,210743832763037696,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x093b8785454b438a9bd4936d22039d8b7d3ff367,,,,,,,136153953712970,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x093c6bc6292d3375bbc66b2ec471856c6acabe32,,,,,,,1514525954703253504,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0940fabd511962876f3bbd8bd4e657bf47378a86,,,,,,,100428675941818,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x096bd65be9da324ff054486bdeef8f43531383d6,,,,,,,1523956970179696,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x099e4638e85f34087ede6121ce7b67f61e4fa27f,,,,,,,288,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09b6c73b60afe7893bd40d2b098b9d30497e51c1,,,,,,,4995719414954754048,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09cbd627b39410dd82654f96d65002f3fabb4b20,,,,,,,2528861962801315840,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09cf30aaedeb144c6caf6f135d4582945b4191b7,,,,,,,218424832006718,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09ddc625e3b4375faaca1f78ae3f3936587def6c,,,,,,,60703750465292660032,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09e5c7ef85bdb38ca1538dffa462bd1fe7d114a5,,,,,,,14085512539269,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09f32ec7b050ea277ae7f10a3493ff952e858b57,,,,,,,27959346451767,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x09f3c18f669d7384b8cabb3cfe1f289eabfa166f,,,,,,,99438402303665,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a0ae914771ec0a5851049864ccc27b1baa8cd43,,,,,,,124345403903556321280,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a6bf6dd4d2a2bbccab4b006e4d2efa82b329856,,,,,,,83498271304540,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a709a544ec4d0822c9e583fa31bdae88b1b175f,,,,,,,104064536656463,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a74d3bd08f8627c93ff94d83b34c500e5d8c125,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a893d8f76e6e874268c3d75096b01727410f03b,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a918af3289debc736bd38e3b9acc0c879f54a33,,,,,,,26147166589153,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0a93f3372087ffec3934da8a0f2fe9961cec5606,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0aa3d68311c993b494877f19055b7c62b63e32dd,,,,,,,307295210893686,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0aaef336811136c176100092e24cee3794389b19,,,,,,,9515024337924685824,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0ad80a8a08a2e360a86b42c9f81cb0ec63ffe17a,,,,,,,49619210523970,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0adedda72e3b43719bc525e4e4be0720d7fa3de6,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b1f9aaa9cc2c36e9eead3228c3a985748242185,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b2fc4fa7a66aa0e8bcbb398338440a9d1f8e504,,,,,,,1722295792094,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b31ebe7c7127b74aed1053064ea8816fca3b9f7,,,,,,,460054351717768757248,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b33986b567eb0a30f98dd168e4557cf6ee91cd6,,,,,,,21149405606008,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b47b8a7ae9aced97e58f032da842ccac2b9b7bd,,,,,,,152648366667384832,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b4d26b31d636b8fd2809e1c0803e0750c83274d,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b53fbdac4d23e800cdd3014a57d438067393671,,,,,,,148685043013568,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b5654c15f1f8200083c2d9298ae9ac08fcad2a4,,,,,,,49465347651618299904,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b568eca95ec8d49d6a178d11efb4aa441ee062f,,,,,,,4423025360166256640,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0b860ae8c56d59da36e419fd04f6eb6aac054cc7,,,,,,,106874601811882496,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0ba57aa1f921f8c0f64691d8390cea220b75d194,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bc3f01c8f82d728e74862b220ea868dc8dd68fa,,,,,,,124116330305764,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bc7fcf4bf885259dc09b20418b2353e15ff9646,,,,,,,83022670220415,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bca6820958635dae24c4fa8a623586dec724268,,,,,,,869242274100736,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0be5149120375a4b5ba59352d55173c9b0283c3d,,,,,,,50880746591187968,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bef930f5a00d075915eb6d3b13d73fde553edf6,,,,,,,35322910020932,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bf02c5f9d472ec47248825f84de25c1bd813f67,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0bf845c266decde18ca78b28d3ab5b45124612fe,,,,,,,108264500654924,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c0dac06bdce8cb9eed7da276815cf43f739d9f7,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c54e86d86b37f23c7ba03f69e0be49e017f93de,,,,,,,23352060995638528,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c5badeafd057467b705dc6d46a4208a7bd9ede5,,,,,,,99152126768769,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c63cc66a0bcd6161742dbe67c6422e49d6bd3b6,,,,,,,95216906471793,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c83eae1fe72c390a02e426572854931eeff93ba,642205801.1482078,25.0,25.0,2025-09-15 00:00:00,2025-09-15 00:00:00,0.9565217391304348,86755659771644919939072,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c8d48fdba64218e6a23c5c5e55e5af24194db42,,,,,,,2536351529584934912,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c8f3e3912f35a59ffddc9ff1abb8fafc89b29de,,,,,,,32600929478729990144,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0c94548fd03dd355af3d170dea9a802ceff502d3,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cb35864362f44217bbbb010e7ebfc16324b7baa,,,,,,,4401008237778,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cb45ab708063c3863e9f1b76597a0ee4546be1e,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cb5d3dc004b0c9e14d13ed9cc94c2fd219223cb,,,,,,,50667599721632768,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cd2dc9464fbd494b194b1314fbf6f1ef51e4880,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cda480b9d6500743756240250c19a4dc1cd4ea0,,,,,,,130479538936625152,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0ce215831bf619c7fe26a639dfc74ed722d1472c,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0cf38d7d713db7bc9acf993e23b03f081eecbad9,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0d32c347706271dfd140f82ba41fe4307b2ab6a3,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0d3f52dda2cfb8906446ee287772fb579b4f9942,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0d4b216ad7e95e3cc9301705bf23f6336c3ebda7,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0d7fca20f590e298742ba51369b1b44c71fcbe29,,,,,,,12181369914831601664,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0d8f5cc1b483e47450628bf54ca52db381b3e821,,,,,,,256847838931973,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0da6beb63cc7ac50f0c6fffd0ce7777d6e13489d,,,,,,,0,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
0x0ddb30069268e270d0204c63538af3b10b97ac96,,,,,,,28045640730940,0x259e96eCf6d3CEb9b3F3D74437F0C2139f38e473
