address,total_contribution,contribution_count,unique_clusters,first_contribution,last_contribution,contribution_percentile,amount,contract_address,claimed,claimed_amount
0x1bf7133fc3758c223f5188b87dbbfde913394360,,,,,,,21630655715804,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1bfc2fa433c1ff8a68c2e27f874eb468bcec907b,,,,,,,3046343377660076,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1c1140bb667c855ee9deaedc56af464df90d134a,,,,,,,4250699109164417,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1c2ab89520668daf6556c53294872c085da9da65,,,,,,,4276143714385103360,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1c69e8a791e4487ac89eb96381f74ad424bda93d,,,,,,,398845769980058,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1c6f0ef453efe238215b3eadeaea58410b16fd20,,,,,,,514791125507572,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1c957dbd6519976f8af55e6612bd937f5cf1dd4d,,,,,,,384607519870119776,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ca8b30c648f30f97cce2a54f44ee0b248877d48,,,,,,,27463655047671012,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cb110df47d8ad2e1737f67418107ec25926ee6b,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cb2c5b01f387c4a33ada4f6a88c9f1884de6e7f,,,,,,,21448035074699982,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cb2e4bcf47509c41b7b77c9f67744c9c8b0c7e7,190753313.35999998,2.0,2.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.9444444444444444,28299765613548869255168,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cb5bc24fcf47cb228b2f6cd292d2fa70aaf1e6d,36123.195,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.5,5359162227411596800,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cdeefa5a6960714d1d60ae1b092bd6df8946372,,,,,,,332901867598,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ce118bc0d5ceeabf67c0fbfb6afd70088b89eea,,,,,,,118994149676465920,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ce2e21d2a5623eccd2a548c6360a0edf92111f8,,,,,,,3495469609783,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1cf4c7ddaa5d28c22667d6b50402bb1a9ecfafb4,,,,,,,84767592544926,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d1a7b1ca3c1b326d742bad93dce27fba380a0ac,,,,,,,30456295710282,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d2ce05cd6335691597925cf6d1ee1883ba210a2,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d3f4401350e1397f30835ba699a516f9316d815,,,,,,,5302813265020,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d4685273dd7788dd3afcdc4bb7e7f080ccb8bee,,,,,,,166280967770293,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d5296d41266ac89f9f7710feef373bff21db5a8,,,,,,,83023597425892792,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d6a71320bfc1ad64bdec8d52c8d4a527b0a6935,,,,,,,4,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d7887af2b44c05d7e374bda4d80079b95c84352,,,,,,,1839647346026524416,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d7e31db59cc4cd9036e9a24ef237a952ebd876e,,,,,,,115562847850943,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d8101045fc3c048749e8233e0b2b08176dd91e7,,,,,,,100800480033941408,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1d82f946acc900fc81c3ae677bb7cfef0eb1d98a,,,,,,,30132196369723,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1dac38d32230b085380bc8d0e0524ad5bad25e5e,,,,,,,125365267231298656,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1db91f586331d168e2da4c6bd73b689fb9f43516,,,,,,,21528254729024241664,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1dbbf7a56075cb786aa9d20014f025d00481f22a,,,,,,,67287789988339,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1de01cdbb8a9a03c84859e58d7111e76a6ac37b2,,,,,,,80829811140437565440,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1df2535cf0956abec21c4738534885d3849d6578,,,,,,,857968924729598080,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1df28f857b4f32353f57623ae66967ed115eaf1b,,,,,,,208,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e0d4faa59d233b4f478c231ada9f8707e4736c8,,,,,,,127826826865788576,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e41887ddbd9887ded33443cbe8d48b8c3e014c5,,,,,,,110968721905923,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e6717e6cb9d6d5d39e3285495bfc735b087436e,,,,,,,98080116779336,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e79ac92f72bb10062fc785703cc3d96f05f7c20,,,,,,,277135399271615,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e8eafa8de42f627cb138e1fd649d4bb0d6f7d03,,,,,,,87366256106219,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1e9c189731308e7951e0714f364fe4bd184c77aa,,,,,,,4284738325126364,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1eb0ae3c6927086479c4498d0036b8bfe88fa0ee,,,,,,,64,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ec12e395ed2cbf3e1fe5c243593da77df75a470,,,,,,,143804368775709824,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ec3cbe8fb1d8019092500cca2111c158a35bc82,,,,,,,47906549301739020288,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ee2cd3ebd259e6aa62c1330b148e80a8a4d6b8a,,,,,,,643458113461712448,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1eec1cccaa7e86eb4796320403765540cad355fa,,,,,,,66254088076712608,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f0889a575db0d1ff7cd2fd8d8324f579656c7c3,,,,,,,22,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f0ed6499447ae8340cdedbb987ad768a4497891,,,,,,,85233523384059,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f18ffa9f054cde1608a176ac1ae638c45bd2b1f,,,,,,,120409430042430,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f219b92274b11ef1ee3eced1d4b923589a66ca3,,,,,,,473386580563213888,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f24a5788a6c4dd6b3be37fae7fbd41c80e92f65,,,,,,,27626319222726332,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f28aa0bc23e042694d2f8ec9a5c34f6a70d8efb,,,,,,,21362312843793324,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f2f10d1c40777ae1da742455c65828ff36df387,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f33993ec4c64fb62ff9f3160680c18d90b2f680,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1f8523c492eb91a860370bc829f0189c36cb6e6b,,,,,,,86009358767407720,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1fe53e814a7377f757d06d9a448a845501f3a75e,,,,,,,1555733652754516,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1fe92e288b2b2792bcdee8b8f286e0ed16724da6,,,,,,,1271185781424730,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ff70bfaad436f0bebc5a4ee67a714385b91342a,,,,,,,157811788902573113344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x1ff9dd082fd8330352c0b8e516737e74108c9e55,,,,,,,21106069163114156032,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x200260746f68afa85b3ad1a78c2e59a914a4c3e0,,,,,,,79488102470288008,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2012e29dffd2f8a90d3ead08d37afdfb33d7c401,,,,,,,95686641920170,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x201c0ac3f6899705a9068c3215baf7d294a85de4,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x201d64fef9f20a90cdbee5a453508ce6bb34c35b,,,,,,,420504262754820128768,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x202549e6ce3b8ab3ef606c3cdac2d487689747ab,,,,,,,21374199021750472704,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x206096571603cd49b61999f71ede6e6cb5540cb8,,,,,,,386327465816452819136,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,4574481676067512057856
0x206096571603cd49b61999f71ede6e6cb5540cb8,,,,,,,386327465816452819136,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,4282992341505611071488
0x206096571603cd49b61999f71ede6e6cb5540cb8,,,,,,,386327465816452819136,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,3797902812401188732928
0x206739f22f107d63426dfc1bd3870b083fcc1367,,,,,,,68122832710476584,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2068d14ee50772dd6e89c6f64f32adad0cc936ef,,,,,,,32375346045212663808,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x20816d1286e8fc37c3f1773562d503ce5f814107,35374.03713342,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.3888888888888889,5248018721391603712,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x208a9bb512029239acb4cc7834824c8badbad316,,,,,,,77148132573692,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x20a6f5f32f20b5e03a1bee5f7ca4866d68cede6c,,,,,,,95103109193350,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x20d34f9c423984d7b2af72128fbc910bd4073c6e,,,,,,,98259273627628784,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x20d389af10c039836387943dde11abd7ccd30817,,,,,,,2392895265713,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2108b16c05121a070c5d513e2f785da33e6c81b5,,,,,,,1914185738691,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x211d158941829c694060b6016d69c4568cd4a771,,,,,,,263946467582216,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x211dc381fa1b50681f53225e7735e94149f4ed7b,,,,,,,85113478228966936,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2127935ee7e5334d92f91748cf5d2c801b3cc554,,,,,,,46045514650288160768,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x212f884252792ebaaa811fb0678444b21c7c2879,,,,,,,764476639395044736,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2133de485dc702d6483b0d3376a275ba521891dd,,,,,,,124296111900101,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2141b38ec2fec235c109b99b91366dc1e231d9bd,,,,,,,4286111545330,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2141bef4d08171865bb5534017de5e65488e07f4,,,,,,,139131342034763264,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2149a2ec5bb526e7736d5d98ac4e70ba9df39c1e,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x216ebb4c77529edec643f7ed16b0b76fc08a405b,,,,,,,46772712397584,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2180d21e3ebdc31eb22a16b6c7c42a220df82ca7,,,,,,,33965927782241902592,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2182e01627dc99e5acb0ea04206e9990c69cebb8,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,136780382838986141696
0x2182e01627dc99e5acb0ea04206e9990c69cebb8,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,123235815092721526784
0x2182e01627dc99e5acb0ea04206e9990c69cebb8,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,105756052828189753344
0x219573281a071568be29f410615da15dcc468205,,,,,,,43463917510055944,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x21bfc392d17780da8e6e27bb91dc1d28925d75e2,,,,,,,557425229447325824,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x21de35acd9b19c6f9cc6a98fc7151a54e4a30421,,,,,,,298670182819475,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x21ed37afe9370857a11d94e6369c38e15b03ba93,,,,,,,126745103859760848,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x220f51b6a513ac9ef1386e794ec398f97a5618aa,,,,,,,123695389850691280,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x222623585ce05da351b7d1567355aaa6e5deebed,,,,,,,172632821693199806464,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x226e85800d93eafd967e5e0c0937f2c4b4e0f645,,,,,,,282223421137722,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2279122cc80b30b77acfcf07ae304bfa8186c51f,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2298718f8c34adb143bdcc017feae24de4a62653,,,,,,,2128729964984004608,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22a590d9b8e59c06f013eac6ce91bcc4031e7362,,,,,,,520994959873936704,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22b60248c77fb0cdf3f442b328dd5dedf3cbc70c,,,,,,,565015164332703,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22ba5cafb5e26e6fe51f330294209034013a5a4c,,,,,,,3413493232304201728,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22c2d08063a9e31de3b8b47d33b7ca90400f6de9,,,,,,,104074963014373,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22cb2f70c065e839fe6260fe9a7d3e7f6c7fc278,,,,,,,489962305516476928,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22e9f3bfe1f20beee1190ecadc2e7d5bda1d0a1b,,,,,,,424033753853541,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22f40f31b3d8c007aac17b8c1f7bc44de6402cbe,,,,,,,369188265614691,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22f63251830315fbe1f4e04721216df853873bd2,,,,,,,179786275198756832,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x22ff9a5afa2b3e294154c561342c04f6293ccc99,,,,,,,34399563181302,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x23077b24d9ffd4ef6b54d4279768f73db84790fe,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x234143c58e013639587a146d95cfc496fbae235f,,,,,,,107589596223062,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x23461e24f1d7601a674ab672adee0b4459302214,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2364963e6b99281def39aeda6a8acee790d93af4,125710779.84659994,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.9166666666666666,18650190353659283607936,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,80567542939047328481280
0x2364963e6b99281def39aeda6a8acee790d93af4,125710779.84659994,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.9166666666666666,18650190353659283607936,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,53957171607181086162944
0x2364963e6b99281def39aeda6a8acee790d93af4,125710779.84659994,1.0,1.0,2025-06-02 00:00:00,2025-06-02 00:00:00,0.9166666666666666,18650190353659283607936,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,38954408620471187668992
0x237f14d565aa738ace5d8ed6a970d153e5bb384d,,,,,,,514279455337074176,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x23b09d66d67d6967df760fac283a8a107b0f7a59,,,,,,,16561867913023,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x23bb0191cdbdf43d3ee31f82f193f423f0b27f1d,,,,,,,59,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x23debddeb4b50578184fa460e719a66c8663c75d,,,,,,,88805193489700152,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x240063126245a1d893aae10519a4aeb7a489096b,,,,,,,213098807996466,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2412859b4c6fe0210c0a724f945c5a2b23cf49e8,,,,,,,42315403237175394432,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,316690397652721598464
0x2412859b4c6fe0210c0a724f945c5a2b23cf49e8,,,,,,,42315403237175394432,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,279182569885454852096
0x2412859b4c6fe0210c0a724f945c5a2b23cf49e8,,,,,,,42315403237175394432,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,235136264302153039872
0x2414b45d2ad6d36cc43c2f6f0db9e13b933cf8d3,,,,,,,90824128494365,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x241cba9b36d774758c9db4dccaf55b540d470347,,,,,,,122060009426113760,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x24280c2cc5611b4022982db4627628c59befb7cd,,,,,,,40106643788058912,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x242c49ed7d519b4cabb734be68cb297cd62af109,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x24454dc315942c816bfe04bc6f2a6eea9a1020e3,,,,,,,127826826865788576,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2445c39371c62e8f073cc8df0a16e3ba8e4fb76c,,,,,,,4202886078430,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2452a548e223608799a54526bb34a279cb746770,,,,,,,418873673118368,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x245b084fac28acc98999e7c31ebe45302152d69d,,,,,,,74317928402816624,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2462c818b7f8a075babc1d1188cb127c8121b2d3,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,136780382838986141696
0x2462c818b7f8a075babc1d1188cb127c8121b2d3,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,123235815092721526784
0x2462c818b7f8a075babc1d1188cb127c8121b2d3,,,,,,,15968849765718639344,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,105756052828189753344
0x24aa5b8c68535b041360b2c1d5fea56482a0498a,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,553852079683671956
0x24aa5b8c68535b041360b2c1d5fea56482a0498a,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,571017623649261488
0x24aa5b8c68535b041360b2c1d5fea56482a0498a,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,525877496807086464
0x24e045efaaaa10f72fa6104792ba8b5c2a9209ff,,,,,,,5662007613370,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x24ee9b352c01e3ad98c929fa305280558a7ada45,,,,,,,306727458258533,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x250376c283a38355687315fdc567113009016f22,,,,,,,274745611281982,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25109b421f7df83dcf025025c56358263189d347,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2515de209a3e3bec8a6e00d023117667b65a4422,,,,,,,97243173902251136,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25311b640d6f8a743b36e1d6f0ce87a5df237fbc,,,,,,,196351222454055776,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2536ee17bf914cd6d72ec9cbf9502de9f1bbdfdf,,,,,,,896,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2559db1fd91a80d547c23b4dc5b1e8f44b46304c,,,,,,,454677662055114496,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x255c4e62086103d09b4e8661b8f8197e9b6b07b0,,,,,,,89522030118292,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25716f07abe9d539de0517103a584840cda112b4,,,,,,,11117787901741,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x258cb32b1875168858e57bb31482054e008d344e,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25916caa0db559bc7f21850cfe678dc9f273a8d7,,,,,,,6,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25e405a4ff0ebce7290ac53a8bb18179d7d42998,,,,,,,5133643081030448128,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25f22f64abc98b4d2048de0f0111232a2c9760bd,,,,,,,21452255354900946944,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25f891659d849d54a5c5cfccbbaf94792b210d7a,,,,,,,17164628357043980,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x25ffbe7deeab09d65d50fde39222641f5a65eaf1,,,,,,,44983364859242,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26115d9d372eb482bc9bf0911cf4b5d915549fe1,,,,,,,7701409896398720000,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x262eb1c27289042205ec417cb4bbd313ec91fae3,,,,,,,146143919875725,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26635fa7ef3cae3e32f2a0c942913f60dfd191a1,,,,,,,41612733449,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2678ff2c797bfad1bca872b36db153f9dc331945,,,,,,,109243037847172288,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26824856b7720ab32c0b82250855390f3dc0584a,,,,,,,4457063811732167680,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26c8f09d794fb1b0333a5ef3123d523957bab6c8,,,,,,,15968849765718659072,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26c9b4e434cd908a891dc344ffd179f710d02f5c,,,,,,,2996116808386,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26d1ae95f963cd59132b4797074e82ada5badcce,,,,,,,21349038381822836,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x26d8c3a25eb504eb24454f3cfd67d951431b755a,,,,,,,1156383490452329392,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,2063933786484165376
0x26d8c3a25eb504eb24454f3cfd67d951431b755a,,,,,,,1156383490452329392,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,True,827784433247245952
0x2761afc9b0f5fc254c2fda116f3d995a6124b0bf,,,,,,,640324716245674880,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x2761c535003dcd51443666df97b3dba06781c878,,,,,,,565000635561483,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x276c8e5361932d400bbd0efa92b08ecabaab4cd7,,,,,,,4046493375814995,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x27bcb3955ce6a0097d93e76d92599854198a269f,,,,,,,106770195141857,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28040867a02a21b77b2c6da1890bedae9302efa2,,,,,,,2117963294394867,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x283fe7cd52cc9d5b50c2c0f59ea69c0610e80e1c,,,,,,,1269858626516814336,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x284577e0f910874e8406a9aea7146e054896520b,,,,,,,0,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28672e1e88061594b76b9d4105669748f9cb0254,,,,,,,22538332222709,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x289d1d837fd13a69d40e1f343c30a7f0aa96213a,,,,,,,127382939086441,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28a79b276991ca52d96fd1b40349358a8b8fea08,,,,,,,2127701672727725312,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28af2578c2e645a8fb857982e49760f52f2c8333,,,,,,,93186937261371,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28ba9813701cafcfe08f051a26873f99b84f94e4,,,,,,,84806750770708,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28c5c8e7877c51922e95fa6f20bf97f243b68405,,,,,,,122354116575937,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28f23541b6685595283d812e5e85bea35c57d16a,,,,,,,230607698497340064,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
0x28ff200afe1404f8c31fa655441e8c278a4b6f90,,,,,,,90557906869860,0x720e17a8DB2D3c1D3E7e9d28201667E9a7A62AFE,False,
